,Name,Date,Developer,Publisher,Genre,Price,Langs,DLC,Mature,Single,Total Review Cnt,Pos Review Cnt,Neg Review Cnt,Score,appid,Tags,description
3533,Russian Fishing 4,"10 Nov, 2021","FishSoft, LLC","FishSoft, LLC","['Adventure', 'Casual', 'Free to Play', 'Massively Multiplayer', 'RPG', 'Simulation', 'Sports']",0.0,"['English', 'German', 'Russian', 'Simplified Chinese', 'French', 'Spanish - Spain', 'Polish', 'Portuguese - Brazil', 'Dutch', 'Korean', 'Japanese', 'Traditional Chinese', 'Turkish']",1.0,0.0,1.0,,,,0.7480745234305057,766570,"['Fishing', 'Free to Play', 'Simulation', 'Multiplayer', 'Nature', 'Realistic', 'Immersive Sim', 'Crafting', 'Relaxing', 'First-Person', 'Sports', 'Atmospheric', 'Singleplayer', 'Open World', 'Survival', 'Massively Multiplayer', 'Casual', 'Adventure', 'RPG', 'Family Friendly']","Russian Fishing 4 is a fishing simulator with RPG elements. There is no story line and the whole process is based on the concept of an open, free to roam and free to play game."
3534,Conqueror's Blade,"30 May, 2019",Booming Tech,MY.GAMES,"['Action', 'Free to Play', 'Massively Multiplayer', 'Strategy']",0.0,"['English', 'French', 'German', 'Spanish - Spain', 'Turkish', 'Polish', 'Russian']",1.0,0.0,0.0,,,,0.7413752286702157,905370,"['Medieval', 'Tactical', 'Strategy', 'Action', 'Free to Play', 'Multiplayer', 'Massively Multiplayer', 'War', 'Singleplayer', 'Grand Strategy', 'Strategy RPG', 'Online Co-Op', 'Swordplay', 'Character Customization', 'PvP', 'Wargame', 'RTS', 'Action RTS', 'Tactical RPG', 'Real Time Tactics']","Master the art of siege tactics in Conqueror's Blade, a tactical action MMO brought to you by MY.GAMES and Booming Tech. Create your hero, command medieval units, and ride out for epic online battles in a vast new world. Play for free today!"
3535,Hero Siege,"29 Jan, 2014",Panic Art Studios Ltd.,Panic Art Studios Ltd.,"['Action', 'Adventure', 'Indie', 'Massively Multiplayer', 'RPG']",699.0,"['English', 'Finnish', 'Portuguese - Brazil', 'Russian', 'Simplified Chinese', 'Japanese', 'Korean', 'German']",1.0,0.0,1.0,,,,0.7420575842696844,269210,"['RPG', 'Action Roguelike', 'Hack and Slash', 'Pixel Graphics', 'Roguelike', 'Multiplayer', 'Indie', 'Action', 'Co-op', 'Adventure', 'Local Co-Op', '2D', 'Roguelite', 'Top-Down', 'Action RPG', 'Massively Multiplayer', 'Bullet Hell', 'Singleplayer', 'Difficult', 'Controller']","Hero Siege is a Hack N Slash Roguelike RPG with randomly generated zones, loot, randomized enemies, bosses and more! 4 Player Online Multiplayer!"
3536,Stoneshard,"6 Feb, 2020",Ink Stains Games,HypeTrain Digital,"['Adventure', 'Indie', 'RPG', 'Strategy', 'Early Access']",2499.0,"['English', 'Russian', 'German', 'Simplified Chinese', 'Polish', 'Italian', 'Spanish - Latin America', 'Turkish', 'Portuguese - Brazil', 'Japanese', 'French', 'Korean']",1.0,1.0,1.0,,,,0.7454375361333848,625960,"['RPG', 'Strategy', 'Roguelike', 'Open World Survival Craft', 'Survival', 'Turn-Based', '2D', 'Singleplayer', 'Dungeon Crawler', 'Pixel Graphics', 'Turn-Based Combat', 'Indie', 'Dark Fantasy', 'Difficult', 'Sandbox', 'Replay Value', 'Medieval', 'Early Access', 'Tabletop', 'Violent']","Stoneshard is a challenging turn-based RPG set in an open world. Experience the unforgiving life of a medieval mercenary: travel across the war-torn kingdom, fulfill contracts, fight, mend your wounds and develop your character without any restrictions."
3537,Rogue Company,"20 Jul, 2021",First Watch Games,Hi-Rez Studios,"['Action', 'Free to Play']",0.0,"['English', 'French', 'German', 'Japanese', 'Portuguese - Brazil', 'Russian', 'Simplified Chinese', 'Spanish - Latin America']",1.0,0.0,0.0,,,,0.7398620310830049,872200,"['Free to Play', 'Multiplayer', 'Shooter', 'Third-Person Shooter', 'Action', 'PvP', 'Third Person', 'Competitive', 'Hero Shooter', 'Controller', 'Battle Royale', 'Team-Based', 'Tactical', 'Online Co-Op', 'Co-op', 'FPS', 'Sexual Content', 'First-Person', 'Singleplayer', 'Open World']","Join 20+ million players in Rogue Company, the ultimate third-person tactical action shooter! Become an agent of Rogue Company and wield powerful weapons, high-tech gadgets, and game-changing abilities. Accept the mission and jump into a variety of 4v4 and 6v6 game modes. Play FREE today!"
3538,STALCRAFT,"9 Dec, 2022",EXBO,EXBO,"['Action', 'Adventure', 'Massively Multiplayer', 'RPG']",0.0,"['English', 'Russian']",0.0,0.0,0.0,,,,0.737917627496313,1818450,"['Free to Play', 'FPS', 'Action', 'MMORPG', 'Adventure', 'Atmospheric', 'Shooter', 'First-Person', 'Looter Shooter', 'Horror', 'RPG', 'PvP', 'Massively Multiplayer', 'Combat', 'Tactical', 'Story Rich', 'Team-Based', 'Alternate History', 'Dark', 'PvE']","STALCRAFT is a dynamic MMOFPS with survival horror elements, set in the open world of the Chernobyl Exclusion Zone."
3539,The Ascent,"29 Jul, 2021",Neon Giant,Curve Games,"['Action', 'Adventure', 'Indie', 'RPG']",2999.0,"['English', 'French', 'German', 'Spanish - Spain', 'Japanese', 'Polish', 'Portuguese - Brazil', 'Russian', 'Simplified Chinese', 'Korean']",1.0,1.0,1.0,,,,0.7351397861823463,979690,"['Top-Down Shooter', 'Cyberpunk', 'Action', 'RPG', 'Shooter', 'Open World', 'Co-op', 'Indie', 'Adventure', 'Isometric', 'Action RPG', 'Twin Stick Shooter', 'Violent', 'Gore', 'Dystopian ', 'Futuristic', 'Character Customization', 'Split Screen', 'Local Co-Op', 'PvE']","The Ascent is a solo and co-op Action-shooter RPG set in a cyberpunk world. The mega corporation that owns you and everyone, The Ascent Group, has just collapsed. Can you survive without it?"
3540,"Warhammer 40,000: Inquisitor - Martyr","5 Jun, 2018",NeocoreGames,NeocoreGames,"['Action', 'Adventure', 'Indie', 'RPG']",4999.0,"['English', 'French', 'German', 'Spanish - Spain', 'Hungarian', 'Korean', 'Polish', 'Portuguese - Brazil', 'Russian', 'Simplified Chinese', 'Japanese']",1.0,0.0,1.0,,,,0.7379455989175167,527430,"['Warhammer 40K', 'Action RPG', 'RPG', 'Hack and Slash', 'Action', 'Loot', 'Adventure', 'Co-op', 'Indie', 'Games Workshop', 'Violent', 'Online Co-Op', 'Isometric', 'Multiplayer', 'Gore', 'Sci-fi', 'Singleplayer', 'Open World', 'Futuristic', 'Aliens']",Enter the Chaos-infested Caligari Sector and purge the unclean with the most powerful agents of the Imperium of Man! W40k: Inquisitor – Martyr is a grim Action-RPG featuring multiple classes of the Inquisition who will carry out the Emperor’s will.
3541,Dragon Age™ Inquisition,"18 Nov, 2014",BioWare,Electronic Arts,"['Action', 'Adventure', 'RPG', 'Strategy']",3999.0,"['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Japanese', 'Polish', 'Portuguese - Brazil', 'Russian']",0.0,1.0,1.0,,,,0.7382041319570792,1222690,"['RPG', 'Open World', 'Character Customization', 'Fantasy', 'Story Rich', 'Choices Matter', 'Singleplayer', 'Action', 'Sexual Content', 'Adventure', 'Female Protagonist', 'Strategy', 'Third Person', 'Dragons', 'Multiplayer', 'Action RPG', 'Great Soundtrack', 'Atmospheric', 'Combat', 'CRPG']","Winner of over 130 Game of the Year awards, discover the definitive Dragon Age: Inquisition experience. The Game of the Year Edition includes the critically acclaimed game, all three official add-ons - Jaws of Hakkon, The Descent, and Trespasser - and more."
3542,Contagion,"25 Oct, 2013","Monochrome, Inc","Monochrome, Inc","['Action', 'Adventure', 'Indie']",799.0,"['English', 'Simplified Chinese', 'Traditional Chinese', 'Portuguese - Brazil', 'Korean', 'Turkish', 'Italian', 'Russian']",1.0,0.0,1.0,,,,0.713623634894616,238430,"['Zombies', 'Co-op', 'Horror', 'FPS', 'Level Editor', 'Moddable', 'Post-apocalyptic', 'PvE', 'First-Person', 'PvP', 'Survival Horror', 'Shooter', 'Competitive', 'Survival', 'Split Screen', '3D', 'Action', 'Local Co-Op', 'Atmospheric', 'Local Multiplayer']","Contagion isn't your average Zombie Shooter but instead takes a more realistic and different approach to the popular genre with unique characters, environments, weapons, items, and a built in system that makes every round completely unpredictable with resources, objectives, and paths ever changing."
3543,Torque Drift,"20 Apr, 2021",Grease Monkey Games,Grease Monkey Games,['Racing'],0.0,"['English', 'French', 'German', 'Spanish - Spain', 'Japanese', 'Korean', 'Portuguese - Brazil', 'Russian', 'Simplified Chinese', 'Turkish']",1.0,0.0,1.0,,,,0.7428747534025585,1029550,"['Free to Play', 'Racing', 'Multiplayer', 'Driving', 'Asynchronous Multiplayer', 'Controller', 'Realistic', 'Automobile Sim', 'Sports', 'eSports', 'PvP', 'Competitive', 'Open World', 'Arcade', '3D', 'Physics', 'Singleplayer', 'Building', 'Addictive', 'Early Access']","Build your car, earn sponsors, and compete in online multiplayer drift battles!"
3544,Darkest Dungeon® II,"8 May, 2023",Red Hook Studios,Red Hook Studios,"['Indie', 'RPG', 'Strategy']",3899.0,"['English', 'French', 'Italian', 'German', 'Czech', 'Polish', 'Portuguese - Brazil', 'Russian', 'Spanish - Latin America', 'Japanese', 'Korean', 'Simplified Chinese', 'Ukrainian']",1.0,1.0,1.0,,,,0.7361424632789061,1940340,"['Turn-Based Tactics', 'Dark Fantasy', 'Roguelite', 'Dungeon Crawler', 'Lovecraftian', 'Singleplayer', 'CRPG', 'Perma Death', '2D', 'Story Rich', 'Hand-drawn', 'Roguelike', 'Turn-Based', 'Procedural Generation', 'Gothic', 'Party-Based RPG', 'Turn-Based Strategy', 'Turn-Based Combat', 'RPG', 'Stylized']","Darkest Dungeon II is a roguelike road trip of the damned. Form a party, equip your stagecoach, and set off across the decaying landscape on a last gasp quest to avert the apocalypse. The greatest dangers you face, however, may come from within..."
3545,SUPERHOT VR,"25 May, 2017",SUPERHOT Team,SUPERHOT Team,"['Action', 'Indie']",2249.0,"['English', 'Simplified Chinese', 'Traditional Chinese', 'French', 'Italian', 'German', 'Spanish - Spain', 'Japanese', 'Polish', 'Russian', 'Korean']",0.0,0.0,1.0,,,,0.7218114344422464,617830,"['VR', 'Shooter', 'Bullet Time', 'FPS', 'Puzzle', 'Time Manipulation', 'First-Person', 'Atmospheric', 'Cyberpunk', 'Cinematic', 'Action', 'Singleplayer', 'Sci-fi', 'Minimalist', 'Adventure', 'Artificial Intelligence', 'Hero Shooter', 'Combat', 'Retro', 'Old School']","Lose track of what’s real. Commit yourself, body and mind. Confront the evocative, elegantly brutal world of SUPERHOT VR. Enemies pouring into the room from all sides, dozens of bullets coursing through the air... Wait. Something seems different in here..."
3546,Saints Row: Gat out of Hell,"22 Jan, 2015",Deep Silver Volition,Deep Silver,['Action'],1499.0,"['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Polish', 'Russian']",1.0,0.0,1.0,,,,0.7352977853250974,301910,"['Action', 'Open World', 'Comedy', 'Co-op', 'Third Person', 'Funny', 'Demons', 'Third-Person Shooter', 'Adventure', 'Multiplayer', 'Shooter', 'Singleplayer', 'Sandbox', 'Dark Humor', 'Atmospheric', 'Female Protagonist', 'Mature', 'Online Co-Op', 'Gore', 'Nudity']","Join Johnny Gat &amp; Kinzie Kensington as you tear apart Hell in a quest to save the Boss’ soul. Historical icons, old friends, older enemies, a talking gun, a full length musical number &amp; a whole lot more shenanigans await!"
3547,Comedy Night,"24 Aug, 2017",Lighthouse Games Studio,Lighthouse Games Studio,"['Casual', 'Indie', 'RPG', 'Simulation']",499.0,"['English', 'German', 'Simplified Chinese', 'Traditional Chinese', 'Spanish - Spain', 'Portuguese - Brazil', 'Russian', 'Turkish', 'Polish', 'French', 'Italian', 'Japanese', 'Korean', 'Czech']",0.0,0.0,0.0,,,,0.7335447949955465,665360,"['Casual', 'Comedy', 'Experimental', 'Funny', 'Dark Humor', 'Dark Comedy', 'Immersive Sim', 'PvP', 'Cute', 'RPG', 'Life Sim', 'Character Customization', 'Third Person', 'Memes', 'Conversation', 'Atmospheric', 'Co-op', 'Simulation', 'Online Co-Op', 'Multiplayer']","Tell jokes, sing songs, make friends or heckle. Comedy Night captures the fun experience of a real comedy club."
3548,Gears Tactics,"28 Apr, 2020",Splash Damage,Xbox Game Studios,['Strategy'],3999.0,"['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Japanese', 'Korean', 'Portuguese - Brazil', 'Russian', 'Simplified Chinese', 'Spanish - Latin America']",0.0,1.0,1.0,,,,0.7365491755231831,1184050,"['Strategy', 'Turn-Based Tactics', 'Turn-Based', 'Gore', 'Tactical', 'Violent', 'RPG', 'Isometric', 'Singleplayer', 'Character Customization', 'Multiplayer', 'Sci-fi', 'Turn-Based Strategy', 'RTS']","Gears Tactics is the fast-paced, turn-based strategy game from one of the most-acclaimed video game franchises – Gears of War. Outnumbered and fighting for survival, recruit and command your squad to hunt down an evil mastermind who makes monsters."
3549,侠客风云传(Tale of Wuxia),"28 Apr, 2016",Heluo Studio,Phoenix Game,"['Adventure', 'Casual', 'RPG', 'Simulation', 'Strategy']",1699.0,"['English', 'Simplified Chinese', 'Traditional Chinese']",0.0,0.0,1.0,,,,0.7372447625083219,377530,"['RPG', 'Martial Arts', 'Strategy', 'Turn-Based', 'Adventure', 'Multiple Endings', 'Singleplayer', 'Dating Sim', 'Simulation', 'Story Rich', 'Casual', 'CRPG', 'Open World']","Tale of Wuxia has been dedicated to providing gameplayers with a player-defined platform, where they can customize their own Wuxia. Instead of being restricted to characters’ basic properties, in this new version, gameplayers can also choose the personalities and talents of their own."
